timestamp,cpu,memory
2025-02-11T22:22:55.504898,4.4,13.357234954833984
2025-02-11T22:22:57.511183,2.0,13.35385513305664
2025-02-11T22:22:59.515861,3.2,13.334503173828125
2025-02-11T22:23:01.522842,7.7,13.3095703125
2025-02-11T22:23:03.528914,4.1,13.279251098632812
